SMILES,COD ID,Bandgap
CC[C@@](O)(C#Cc1ccccc1)c1ccccc1S(=O)c1ccc(C)cc1,1501866,1.466849
CCc1[nH]cc(-c2c[nH]c(CC)[nH+]2)[nH+]1.CO.CO.N#CC(C#N)=c1ccc(=C(C#N)C#N)cc1.N#CC(C#N)=c1ccc(=C(C#N)C#N)cc1.N#CC(C#N)=c1ccc(=C(C#N)C#N)cc1,4503650,0.09607900000000003
O=C1c2cccc(O)c2C(=O)c2cccc(O)c21,2002075,1.883607
Nc1ncnc2c1ncn2CC(=O)OCCN1C(=O)[C@H]2[C@@H]3C=C[C@@H](C3)[C@H]2C1=O,7213502,3.352361
O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].c1c[nH+]cc(C[NH2+]CC[NH2+]Cc2ccc[nH+]c2)c1,7217714,1.542943
CC(C)C[C@@H]([NH3+])C(=O)[O-].CC[C@@H](C)[C@H]([NH3+])C(=O)[O-],7212709,4.935588
COc1ccc(CN2CCc3ccccc3C2C(=O)NC2CCCCC2)cc1,1542293,3.432397
CN(C)c1ccc(C(C=C(C#N)C#N)=c2ccc(=C(C#N)C#N)cc2)cc1,7102297,0.6826840000000001
CCOc1ccc(/N=C(\C)c2ccccc2O)cc1,1100661,2.6907129999999997
CC(C)C(=O)c1c(O)cc(O)c2c1OC(C)(C)[C@@H]1CC[C@@](C)(O)[C@H]1C2,1543147,2.904573
CC1=C2c3ccccc3[C@@H](O)[C@]2(C)N2C(=O)c3ccccc3C2=C1.CC1=C2c3ccccc3[C@H](O)[C@@]2(C)N2C(=O)c3ccccc3C2=C1,7218991,1.715732
CCOc1ccc(NC(C)=O)cc1,1520185,3.600392
N#CC(C#N)=C(N)N,2004882,3.814245
O=C(O)c1cc(O)ccc1O,7053273,2.4019280000000003
CC(=O)Oc1cc(C(=O)O[C@H]2CO[C@@H]3[C@H](O[N+](=O)[O-])CO[C@H]23)cc(OC(C)=O)c1OC(C)=O,2223716,3.3889650000000002
N#C/C=C1\C=C[C@@H](O)[C@@H](O)[C@H]1O,2236498,2.719627
Nc1cc2oc3ccccc3c(=O)c2c2c1CCC2,1508793,2.476313
CCNC(=O)NC(=O)CCC(C)C,2103891,4.285459
CN1C(=O)[C@H]2[C@@H]3C[C@@H]([C@H](O)[C@H]3O)[C@H]2C1=O.CN1C(=O)[C@H]2[C@@H]3C[C@H]([C@H]2C1=O)[C@@H](O)[C@@H]3O,7153254,4.155594
CC1(C)[C@]2(C(=O)OC[C@](C)([N+](=O)[O-])C(C)(C)[N+](=O)[O-])CC[C@@]1(C)C(=O)O2,4020820,2.8738070000000002
c1ccc2c(c1)ncn2CCN1CCOCC1,2203943,3.3093690000000002
ClCC(Cl)Cl,7103365,5.080557
COC(=O)C[C@@H](C)[C@@]1(C)CCc2c(ccc3ccccc23)C1=O.COC(=O)C[C@H](C)[C@]1(C)CCc2c(ccc3ccccc23)C1=O,4109025,2.688699
CC[C@@H]1c2ccccc2[C@H](C(=O)O)N(C(C)=O)c2ccccc21,2019482,3.907426
O=C(/C=C\c1ccc([N+](=O)[O-])cc1)n1n[n+]([O-])c2ccccc21.O=C(O)C(F)(F)F,4023570,1.9267139999999998
CC(=O)O[C@H]1CC[C@H]2[C@@H]3CC=C4CC=CCC[C@]4(C)[C@H]3CC[C@]12C,7154377,4.697733
COC(=O)C1Cc2ccc(Cl)cc2C(=O)O1,1512377,3.3606059999999998
O=C1c2ccccc2[C@@H]2CN1CC[C@@H](Br)[C@@H]2Br.O=C1c2ccccc2[C@H]2CN1CC[C@H](Br)[C@H]2Br,4022041,3.443436
C#C[Si](C)(C)C,2201329,5.332135
CON(C)C=C1C(=O)OC(C)(C)OC1=O,2201974,3.310766
CC(C)C1OC=Nn2c1nc1ccccc1c2=O,7150130,3.15864
CC[C@@]12CC[C@](C)(O)[C@@H](CC1=O)C2=O.CC[C@]12CC[C@@](C)(O)[C@H](CC1=O)C2=O,7151179,3.1970460000000003
COc1cc(N(C)C)ccc1/C=N/C(C#N)=C(C#N)/N=C/c1ccc(N(C)C)cc1OC,7221735,1.0585200000000001
CC1=C(C(=O)OC(C)C)C(c2cccc3ccccc23)C(C#N)=C(N)O1,2016306,2.66868
O=[N+]([O-])c1ccc(O)cc1,2100385,2.494731
Cc1ccc(CNc2cccc([N+](=O)[O-])c2)cc1,2234992,1.6091770000000003
O=C(Cc1ccccc1)c1ccccc1,2002019,2.822302
CC1=NNC(=O)C12C=CCO2,7155270,3.0141669999999996
CC1(C)O[C@H]2O[C@@H]3CC[C@@H](O)O[C@@H]3[C@H]2O1,4028709,5.621187
O=C1CC[C@](c2ccccc2)([C@]2(c3ccccc3)CCC(=O)O2)O1,2011562,4.4155549999999995
[N-]=[N+]=Nc1nn[n-]n1.[NH4+],4103805,3.472283
O=C1O[C@@H](Cc2ccccc2)[C@@H](O)[C@H]1Cl.O=C1O[C@H](Cc2ccccc2)[C@H](O)[C@@H]1Cl,4026401,4.166463
Cc1ccc(C(=O)c2ccccc2C(=O)[O-])cc1C.O.O.[NH4+],2238090,3.027408
Cc1ccc(S(=O)(=O)N[C@@H](Cc2ccccc2)C(=O)[O-])cc1.[NH3+][C@@H]1CCCCNC1=O,7150089,3.262401
Cc1ccc(S(=O)(=O)Cc2ccc(-c3ccc(F)cc3)[nH]2)cc1,1518301,2.7833050000000004
CCOC(=O)[C@@H]1C[C@H](C(=O)OC)N(S(=O)(=O)c2ccc(C)cc2)[C@@H]1[C@H]1COC(C)(C)O1,4028758,3.495456
O=C(O)/C=C/C=C/C(=O)O.c1cc(-c2ccncc2)ccn1,2234403,2.699982
CN1B(N)N(C)B(N)N(C)B1N,7212974,3.751451
Cc1cc2cc3cc4cc5sc(C)cc5cc4cc3cc2s1,1508311,1.2357939999999998
COC(=O)[C@@]12C(=O)OC(C)(C)[C@@]13OC[C@@H]1CCC[C@H]3[C@@H]12.COC(=O)[C@]12C(=O)OC(C)(C)[C@]13OC[C@H]1CCC[C@@H]3[C@H]12,1502101,3.9989790000000003
O[C@H]1[C@@H]2O[C@H](c3ccccc3)O[C@@H]2[C@@H]2OC[C@H]1O2,2011802,3.8272600000000003
CCc1ccc([NH3+])cc1.O=C([O-])[C@H](O)[C@@H](O)C(=O)O,7205148,3.482703
O=C(N/N=C/c1cccnc1)c1ccccc1,2223751,2.865546
CC(=O)OC[C@H]1O[C@H](OC2CCCCC2)C([N+](=O)[O-])=C[C@H]1OC(C)=O,4028530,2.338666
C/C(=N\N=C(/C)c1ccc(-n2ccnc2)cc1)c1ccc(-n2ccnc2)cc1,4310088,2.18945
O=C(O)c1ccccc1N1C(=O)c2cccc3cccc(c23)C1=O.c1ccncc1,4502295,2.542864
O=C(O)CC(=O)O,4507995,4.876399
COC(=O)C1CCCCC(=O)N1,7054439,4.137065
COC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1C,2224982,2.9583639999999995
O=C(O)c1ccc(O)cc1O,7053274,2.9778710000000004
Cc1[nH]c2ccccc2c1C1(C)Nc2ccccc2C1=O,7216972,1.8875609999999998
O=C1O[C@@H]2[C@H](O)CS[C@H]1[C@@H]2O,4025693,3.734521
O=C[O-].O=C[O-].[Sr+2],2104411,4.287703
Br[C@@H]1[C@H](Br)[C@@H]2c3ccccc3[C@H]1C(Br)(Br)[C@H]2Br.Br[C@@H]1[C@H](Br)[C@@H]2c3ccccc3[C@H]1[C@@H](Br)C2(Br)Br,2201159,3.288324
FC(F)(F)c1ccc(C(F)(F)F)c(B(c2cc(C(F)(F)F)ccc2C(F)(F)F)c2cc(C(F)(F)F)ccc2C(F)(F)F)c1,7035975,3.372578
CC(C)(C)OC(=O)NOCC(=O)O,2231622,4.42393
CN1C(=O)N(C)C(=O)C(O)(c2c([O-])n(C)c(=O)n(C)c2=O)C1=O.C[NH3+].O.O,7052198,2.2923289999999996
O.O=C(O)c1cc(O)c(O)c(O)c1,2230263,2.8498930000000002
Oc1ccccc1CNc1ccccc1,2216316,3.526879
CC(C)C(C(C(C)C)C(C)(C)C)C(C)(C)C,2007854,4.3349910000000005
C[C@]12C[C@H]3C[C@H]4CCC(=O)C=C4C[C@@H]3C[C@@H]1CC[C@@H]2O,4023963,3.076573
NC(=O)c1cnccn1,2105817,2.5774749999999997
C#C[C@@H](Br)[C@H]1C[C@@H]2O[C@H](CC)[C@@H](Br)CC=CC[C@@H]2O1,4119011,3.7317219999999995
CO/N=C(/c1nnc(Nc2ccccc2)o1)c1ccccc1COc1ccccc1C,2239452,2.668824
CCO.CCO.O=C(O)c1cc(C(=O)c2ccccc2)c(C(=O)O)cc1C(=O)c1ccccc1,2206319,2.763617
NNC(=O)c1cccnc1,2216893,3.4933129999999997
COC(=O)C1(/C=C/c2ccc(F)cc2)OC(=O)C=C1c1ccccc1,1503434,2.494689
N#CC[Ge](c1ccccc1)(c1ccccc1)c1ccccc1,4078602,4.10432
ClCI,7200699,3.650568
C(=C/c1ccsc1)\c1ccsc1,1519257,2.6736180000000003
Cc1cc(C)c2ccc(N)cc2[nH+]1.[Cl-],7214795,2.138501
CCOP(=O)(OCC)[C@H](O)/C=C\CNc1ccccc1C,4025583,3.48017
Cc1cc(=O)oc2cc(N)ccc12,2010292,2.322878
Cc1ccc(C2C(C#N)=C(N)OC3=C2C(=O)CCC3)cc1,2235980,2.6216030000000003
Fc1cc(F)cc(/C=N/c2cc(F)ccc2F)c1,7219794,2.4622219999999997
O=C(/C=C\C=C/C(=O)OCc1ccc([N+](=O)[O-])cc1)OCc1ccc([N+](=O)[O-])cc1,4504006,2.764912
CCOc1nc([N+](=O)[O-])nn1C,7034619,2.657591
C[C@@H]1C[C@H]2CC(=O)O[C@]3(C1)N1CCCC(=O)[C@]23CCC1,1503811,2.6480490000000003
CC(C)[n+]1ccn(-c2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c1.ClCCl.[Br-],4070132,3.357996
CC=NNc1ccc([N+](=O)[O-])cc1,2211046,1.772799
CC1(C)CC(=O)C2=C(C1)O[C@@](O)(c1cccc[n+]1[O-])C[C@@H]2c1ccc(Br)cc1,7152906,2.9584170000000003
O=CC12c3ccccc3C(C=O)(c3ccccc31)c1c(O)ccc(O)c12,7206859,2.650509
O=C([O-])CC(=O)O.[NH3+]c1ccc(O)cc1,2235213,3.214873
CCn1c[n+](C)c(C)c1C.O=C([O-])O,7054487,3.248273
O=C(O)CCCCCCC(=O)O,4508022,5.230324
NCCN,2100671,4.441642
O=[N+]([O-])c1ccc(-c2cn(CC3COCc4ccccc4O3)nn2)cc1,7153151,2.3675289999999998
C[NH3+].O=C([O-])[C@H](O)[C@@H](O)C(=O)O,1519975,3.952563
S=P1(CP2(=S)SCCS2)SCCS1,4027838,3.2505909999999996
COC(=O)[C@@H]1Cc2cc(OC)c(OC)cc2[C@H](c2ccccc2)N1,2230380,3.548383
CCNC(=O)NC(=O)CCC(C)C,2103888,4.304921
CO.Oc1cc2c3cc(O)c(O)cc3c3cc(O)c(O)cc3c2cc1O,2018812,2.801975
C1CC1c1nonc1/N=N/c1nonc1C1CC1,7220202,1.9593830000000003
COc1ccc(N2C(=O)c3ccc([N+](=O)[O-])cc3C2=O)cc1,7219686,1.094392
O=C(O)/C=C/C(=O)O.O=C1CCCN1.O=C1CCCN1,1520162,2.549255
O=C(O)CON=C1CCCCC1,2014007,4.036169
CC1(C)Cc2ccccc2C1=C1c2ccccc2CC1(C)C,4024078,2.4197780000000004
C[NH2+]CC(=O)O.O=C([O-])[C@@H](O)[C@H](O)C(=O)O,2011779,4.258791
CCCCN1Cc2ccccc2[C@@](O)(C2CCC2)[C@H](O)C1.CCCCN1Cc2ccccc2[C@](O)(C2CCC2)[C@@H](O)C1,7150890,3.5301590000000003
O=C(O)c1ccccc1Oc1ccccc1Cl,2229580,3.275276
c1cn(-c2ccc(-n3ccnc3)s2)cn1,4509974,3.180751
N#Cc1ccc(/C=N/Nc2ccccc2Br)cc1,2102826,2.037089
CN1C(=O)C(O)(C2=C(OS(C)(=O)=O)CCCC2=O)c2ccccc21,1503403,2.62502
Cc1nonc1NC(=O)Cc1ccccc1,7113087,3.77118
CC(C)(C)S(=O)(=O)N1[C@H](CO)C[C@H]1CCc1ccccc1,4024925,4.433478
O=C(O)CCCCCC(=O)O.c1cc(CCCc2ccncc2)ccn1,7212871,4.02195
[Cl-].[NH3+][C@H]1CSc2ccccc2C1,7153352,3.535372
O=C(O)CCCC(=O)O.[NH3+]CC(=O)[O-],2018173,4.465180999999999
C1OP2OCP1CO2,4338983,4.932918000000001
CCOC(=O)C(F)(F)C(O)(CC)c1ccccc1,7152291,4.3978139999999994
C[C@@H](C[C@@]1(c2ccccc2)CCC[C@H]1C)OC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,2007670,1.785192
C1CC[C@H]2CCCC[C@@H]2C1,2017140,6.322878
C[C@H]1[C@@H](c2ccccc2)Nc2ccc(Br)cc2[C@H]1c1ccccc1,1519496,2.992826
COC(=O)C[C@]1(O)C(=O)N(Cc2ccccc2)c2c(Br)cccc21,1507843,3.4553730000000002
O=C/C(=C/c1ccc(F)cc1)c1ccc(F)cc1,1514663,2.407814
CC(C)(C)OC(=O)N1[C@@H]([C@H](O)[C@@]2(C)COC(C(Cl)(Cl)Cl)=N2)COC1(C)C,1503614,3.6019550000000002
OCCNc1ccccn1,7052830,2.9369359999999998
O=[N+]([O-])c1ccc(-c2n[nH]c3nccc(-c4ccccc4)c23)cc1,2017595,2.17032
CCOC(=O)/C(=N\Nc1ccc(OC)cc1)C(C/C(C)=N/NC(N)=S)c1ccccc1.ClC(Cl)Cl,1512325,2.224672
COc1cc(OC)c2c(C)cc(=O)oc2c1I,2229637,2.533544
CN1CCN(/N=C/c2c[nH]c3ccccc23)CC1,2238741,2.6323130000000003
C/C=C/C(O[Si](C(C)C)(C(C)C)C(C)C)C(N)=O,1543010,4.186120000000001
CCc1c[nH]c(=O)[nH]c1=O,7052009,3.474209
N#Cc1ccc([C@@H]2[C@@H]3C(=O)N(Cc4ccc(F)cc4)C(=O)[C@@H]3[C@H]3CCCN23)c(F)c1.N#Cc1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)C(=O)[C@H]3[C@@H]3CCCN32)c(F)c1,7151614,2.8668630000000004
CN(C)c1nc(N)nc2nc(-c3ccccc3)nn12.CO,2219569,3.170333
CC12C3(C)C4(C)C5(C)C1(C)[W]2345167([Se][Se]C(c2ccccc2)=C1[Se]6)[Se][Se]7,4077677,1.167017
CC(C)(C)[P]1([Pt](Cl)(Cl)[P]2(C(C)(C)C)CCCCC2)CCCCC1,4072652,3.0225150000000003
Cc1ccc(S(=O)(=O)N2C(COC(=O)c3ccc([N+](=O)[O-])cc3)=CCC2c2ccccc2)cc1,4029508,1.8073510000000002
C[C@@H]1C[C@@H]2CCCC(O)=C2C(=O)O1,1508923,3.7391520000000003
c1ccc2sc(-c3cc4sccc4s3)nc2c1,4023480,2.1645529999999997
COc1c([N+](=O)[O-])nc(C)n1-c1ccccc1,2214769,2.6437660000000003
Clc1ccc(N=c2cc3n(-c4ccc(Cl)cc4)c4cc(Nc5ccc(Cl)cc5)ccc4nc-3cc2Nc2ccc(Cl)cc2)cc1,4027729,1.2872160000000001
O=[N+]([O-])OC(O[N+](=O)[O-])C(O[N+](=O)[O-])O[N+](=O)[O-],7118284,4.244396999999999
c1cnc2c([Hg]c3cccc4cccnc34)cccc2c1,7029718,0.8157109999999999
O=[N+]([O-])C12C3C4([N+](=O)[O-])C1C1([N+](=O)[O-])C2C3([N+](=O)[O-])C41[N+](=O)[O-],4117035,2.947181
COC(=O)c1ccc(/C(CBr)=C(\CBr)c2ccc(C(=O)OC)cc2)cc1,7210539,3.1312689999999996
COc1ccc(C2=Cc3cc4ccccc4cc3[P@@]2(=O)c2ccccc2)cc1,4030976,2.272352
COc1ccc(N2C(=O)[C@H](O)C23CCCCC3)cc1,4026467,3.6374310000000003
CC#CC(=O)O,7054717,4.005039
COc1ccc(CN2C(=O)[C@@]3(c4ccccc4)CC[C@@H]2C(c2ccccc2)=N3)cc1.COc1ccc(CN2C(=O)[C@]3(c4ccccc4)CC[C@H]2C(c2ccccc2)=N3)cc1,2230021,2.6328950000000004
OCc1ccccc1[Se][Se]c1ccccc1CO,2017244,2.416677
C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)C(=O)OC(C)(C)C,2237964,4.69067
CC(C)CO.Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1,7200313,3.755089
Cc1cccc2[nH]cc(CC(=O)O)c12,2101959,3.037294
COC1=C[C@@H](c2ccccc2)ON(Cc2ccccc2)[C@@H]1[C@H]1COC(C)(C)O1,8101969,3.4476919999999995
C(=C/c1c2ccccc2c(/C=C/c2ccc[nH+]c2)c2ccccc12)\c1ccc[nH+]c1.[Cl-].[Cl-],7109153,1.6800320000000002
CC(COc1ccc([N+](=O)[O-])cc1OCC(C)(c1ccc[nH]1)c1ccc[nH]1)(c1ccc[nH]1)c1ccc[nH]1,1529473,1.379582
CC1(C)O[C@H]2[C@@H](O)[C@@H]([N+](=O)[O-])CCC(=O)[C@@H]2O1,7152382,2.6673139999999997
O=[N+]([O-])c1ccccc1/C=N/c1ccccc1,2210061,2.0116620000000003
O=C1[C@@H](O)[C@@H](O)C(O)[C@H](O)[C@H]1O,2011649,3.7864139999999997
C=C1[C@@H](C#N)[C@@H]1S(=O)(=O)c1ccc(C)cc1.C=C1[C@H](C#N)[C@H]1S(=O)(=O)c1ccc(C)cc1,1516763,4.189678
C(=C/c1ccncc1)\c1ccncc1.COc1ccc2cc([C@H](C)C(=O)O)ccc2c1.COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,4509150,1.17077
O=C(Cn1cnc2ccccc21)c1ccccc1,2218813,2.21073
OC[C@H](Cc1ccccc1)n1ccnc1,2217760,4.222314
Cc1ccc(/N=N/c2ccc(C)cc2Cl)c(Cl)c1,2007982,1.844713
Cc1ccc2c(c1)C([Se]c1ccccc1)=C(I)CO2,4024510,2.6200669999999997
CC(C)[Si](c1nc(Br)c(-c2sc([Si](C(C)C)(C(C)C)C(C)C)nc2Br)s1)(C(C)C)C(C)C,1502962,2.7186760000000003
CCCCc1nc(-c2nc(CCCC)c(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)s2)sc1-c1ccc2c(c1)c1ccccc1n2-c1ccccc1,4084692,2.1022489999999996
CCCCCCCCN,7214425,4.657127
Cc1ccccc1-c1cccc(-c2ccccc2C)c1-c1ccccc1C(C)(C)O,4022460,3.694285
CC(=O)[C@H]1[C@H](C)CCC[C@@]1(C)O,4108581,3.761541
CO.CO.O=C1NCCNCCNCCNC(=O)c2cccc(n2)C(=O)NCCNCCNCCNC(=O)c2cccc1n2,1506009,2.3161370000000003
N#C[C@@H]1C[C@H](c2ccccc2)N1c1ccccc1,4031958,3.444433
CC(=O)c1ccc(Oc2ccc(F)cc2)cc1Oc1ccc(F)cc1,2215154,3.060794
CC(=O)c1c(C)n(Cc2ccccc2)c2c1c(C#N)c(O)c1ccccc12,7220702,2.6036300000000003
C[NH2+]CC(=O)[O-].O=C1O[C@@H]([C@H](O)CO)C(O)=C1O,4501793,3.373742
O=C1c2ccccc2-c2ccc3c(-c4cccc5c6c(ccc45)-c4ccccc4C6=O)cccc3c21,1518906,1.8106730000000002
N#Cc1ccccc1C=O,2015376,2.617725
c1ccc2c(c1)SC1(S2)Sc2ccccc2S1,2010839,2.902973
CC1(C)COP(N)(=[Se])OC1,7150711,4.528478
Cc1cc(C)c(N2C=CN3CN4C=CN(c5c(C)cc(C)cc5C)C4=[Pd](Br)(Br)=C32)c(C)c1,4065630,2.926087
Cc1ccc(C2=C3CN(S(=O)(=O)c4ccc(C)cc4)C(c4ccccc4)=C3c3ccccc32)cc1,1507189,1.91466
Cc1cccc2c1[C@H](C(=O)O)[C@@]13CC(=O)[C@@](C)(CC[C@H]21)C3.O,2012082,3.643261
CC(C)(C)[Si](C)(C)OC[C@@]12CCC(=O)C[C@]13C[C@@H]1C[C@H]2O[C@@H](O1)O3,1518943,3.604125
N#Cc1oc2ccccc2c1C1CCOC1=O,2236213,3.1199459999999997
CCC1(CC)O[C@@]2(C(=O)O)CCC[C@]1(C(=O)O)C2.CCC1(CC)O[C@]2(C(=O)O)CCC[C@@]1(C(=O)O)C2.O.O,1507257,4.286814000000001
c1ccc(-c2cc(-c3ccccn3)[nH]n2)nc1,4114134,3.197673
O=C(O)c1c2ccccc2cc2ccccc12,4501204,1.9297259999999998
CS(C)=c1c(=O)c2ccccc2c1=O,2300573,2.6015960000000002
COc1ccc(-c2cccc(-c3cn(Cc4ccccc4)c(C)c3C(C)=O)c2)cc1,7106604,3.1914940000000005
CC(=O)[C@@H]1[C@@H](Cl)CC[C@@]2(C)C(=O)CC[C@@]12O.CC(=O)[C@H]1[C@H](Cl)CC[C@]2(C)C(=O)CC[C@]12O,1503550,3.608963
[NH3+][C@@H](CO)C(=O)[O-],2105111,5.393382
C(=C/c1cc[nH+]cc1)\c1cc[nH+]cc1.O=C([O-])/C=C\C(=O)O.O=C([O-])/C=C\C(=O)O,2013013,1.837784
[O-][n+]1onc2ccccc21,2222158,1.9078469999999998
CCOC(=O)c1nnc(-c2ccccc2)nc1C(F)(F)F,4026914,2.2769880000000002
COC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](C)c1ccc2cc(OC)ccc2c1.O,1513752,2.8760839999999996
O=C1CCCC12C(=O)Oc1ccc3ccccc3c12,1507847,2.822881
C/C=C(\c1ccccc1)C1CC(C)(C)C(c2ccccc2)=[N+]1[O-],4031960,2.719742
S=c1[nH]c2ccccc2[nH]1,2221391,3.0524
O=C(O)c1cccc(F)c1F,2217606,3.3092280000000005
CC(=O)CC1CCC/C1=C(/C=C/c1ccccc1)c1ccc(C(F)(F)F)cc1,1503103,2.602856
COc1cc(C(=O)O)c(-c2c3cc(OC)c(OC)cc3c(Br)c3cc(OC)c(OC)cc23)cc1OC.ClCCl,4028004,2.229302
COc1ccc2c(c1)SC=C(c1ccccc1)N2C#N,7154306,2.376086
N#Cc1ccncc1.N#Cc1ccncc1.Oc1cccc(O)c1,1505203,2.071689
COC(=O)c1cc(C(=O)c2ccccc2)c2c(c1O)c(=O)oc1ccccc12,7152620,2.580705
CC(C)(C)OC(=O)N1C[C@@H]2C[C@H]1C(=O)O2,2219736,4.277013
Cl[C@@H]1CCCC[C@@H](C(Cl)(Cl)Cl)CC1.Cl[C@H]1CCCC[C@H](C(Cl)(Cl)Cl)CC1,7015873,4.638844000000001
C#Cc1ncnc2ncn(Cc3ccccc3)c12,7206434,2.89783
CN(C)/C=N/c1cc(=O)n(C)c(=O)n1C.O.O,2219309,3.120414
Cc1cc(C)c2c3c1C[P@](C)(C(C)(C)C)[Pd]3(Cl)[P@@](C)(C(C)(C)C)C2,1512588,3.5958650000000003
CC(C)C1=C[C@@]2(c3ccccc3)[C@H](c3ccc(Br)cc3)[C@H]2CO1,1511933,3.256425
N#Cc1ccc(Oc2cccc(Oc3ccc(C#N)c(C#N)c3)c2)cc1C#N,2204619,2.718181
Cc1ccc(C(=O)C2=Cc3ccccc3N(S(=O)(=O)c3ccc(C)cc3)C2)cc1,7153607,2.5356199999999998
N#Cc1nc(C(F)(F)F)[nH]c1C#N,1514245,3.585942
COC(=O)c1ccc(-c2ccc(I)cc2)cc1,7226160,2.7081729999999995
C[C@@](O)(CNC(=O)[C@@H](O)c1ccccc1)c1ccccn1,1513447,3.6465069999999997
OC[C@@H](O)[C@@H]1CN=C(c2ccccc2)O1,7107011,3.579276
O.O.O=C([O-])[C@@H](O)[C@H](O)C(=O)O.O=C([O-])[C@H](O)[C@@H](O)C(=O)O.[NH3+]CCc1ccc(O)cc1.[NH3+]CCc1ccc(O)cc1,2105246,3.7124289999999998
N#CC(C#N)=c1c(F)c(F)c(=C(C#N)C#N)c(F)c1F.c1cc2ccc3ccc4ccc5ccc6ccc1c1c2c3c4c5c61,4512707,0.5806100000000001
Cc1nc(N)nc(N)[nH+]1.O=C([O-])C(=O)O,2234878,2.5787139999999997
Cc1cc(C(C2=CCCCC2=O)c2ccccc2)cc(C)c1O,7150719,2.454768
CCOC(=O)[C@@H]1[C@@H](COCc2ccccc2)[C@H](S(=O)(=O)c2ccc(C)cc2)C(=O)N1Cc1ccccc1.CCOC(=O)[C@H]1[C@H](COCc2ccccc2)[C@@H](S(=O)(=O)c2ccc(C)cc2)C(=O)N1Cc1ccccc1,1507302,3.549402
N#Cc1nn[nH]c1-c1ccco1,1506088,2.9992250000000005
O.[NH3+][C@@]1(C(=O)[O-])Cc2ccc(O)cc2C1,4025238,3.91433
Fc1cc(F)cc(F)c1,4116822,4.587287
O=C(Nc1ccccc1)Nc1ncc[nH]1,7201832,3.4872689999999995
COC(=O)/C=C/c1ccc(OC)cc1,2012509,2.848526
COC(=O)[C@@H]1CC[C@@H](O[C@H]2CCCCO2)[C@H](O)C1.COC(=O)[C@H]1CC[C@H](O[C@@H]2CCCCO2)[C@@H](O)C1,2004632,4.963221
Nc1cccc[n+]1C[C@@H]1CCC[NH2+]1.[Br-].[Br-],2217464,2.6143009999999998
O=C1CCC[C@](C[N+](=O)[O-])(c2ccc(Br)cc2)C1,1502276,2.511769
CS(C)=O.c1ccc2c(c1)[nH]c1nc3nnnn3nc12,4025877,2.087173
CC[NH3+].[Cl-],1501685,5.569997
Ic1cnccc1-n1nccc1I,7151882,2.937608
c1ccc(SCc2nc(CSc3ccccc3)c(CSc3ccccc3)nc2CSc2ccccc2)cc1,2015894,2.6256440000000003
COc1nc(F)c2c(c1F)N(C)CCN2C,4020464,3.620006
C=C[C@@H]1OC(C)(C)O[C@@H]1COS(=O)(=O)c1ccc(C)cc1,1519569,4.042786
COc1ccc(/C=C/C(=O)O)c(OC)c1,7225200,2.392023
CCOC(=O)CC1(C)C(C#N)=C(N)Oc2n[nH]c(C)c21,7224034,3.786548
CC(C)CCC[C@H](C)[C@@H]1CC[C@@H]2[C@@H](CS(=O)(=O)c3ccccc3)C(=O)CC[C@@]12C,4029563,3.600325
CC(=O)c1cc(/N=N/c2ccc(C)cc2)ccc1O,2229083,1.924689
O.O.O=C(O)c1cnc(C(=O)O)c(C(=O)O)n1,1506838,2.4572640000000003
COc1ccc2occ(/C=N/NC(=O)c3cc(OC)c(OC)c(OC)c3)c(=O)c2c1.O,2239734,2.3130830000000002
NC(=O)CN1CCCC1=O,4504086,4.450541
O=C(/C=C/c1ccc2ccc3cccc4ccc1c2c34)c1ccccc1,2217820,1.6225139999999998
CCOC(=O)c1ncn(-c2ccccc2)c1-n1c(-c2ccccc2)cc2ccccc21,4029244,3.086434
N#C[C@@]12C(=O)[C@@]34C=CC=C[C@@]35O[C@@H]1[C@H]1CC[C@@H]2[C@@H]4[C@H]15.N#C[C@]12C(=O)[C@]34C=CC=C[C@]35O[C@H]1[C@@H]1CC[C@H]2[C@H]4[C@@H]15,4026074,2.703703
c1ccc2c(c1)O[C@H]1CCCc3onc-2c31,4029824,3.2914960000000004
C1=C[C@H]2C[C@@H]1[C@@H]1[C@H]2C1(c1ccccc1)c1ccccc1,2003412,3.479074
NC(=O)CC[C@H]([NH3+])C(=O)[O-],2104165,4.3976310000000005
C(#Cc1ccc(-c2ccc(C#CCN3CCCC3)cc2)cc1)CN1CCCC1,2241138,2.296654
O=C([O-])C(=O)[O-].[NH3+]C(CC(=O)O)C(=O)O.[NH3+]C(CC(=O)O)C(=O)O,2201876,3.1418430000000006
CSc1c(-c2ccccc2)nc2ccc(I)cn12,7154599,2.7480539999999998
